,Comments,Scraped Comments,Reads,Votes,Chapter Name,Chapter,Part,Username,Date,Original,Text,Negative,Neutral,Positive,Compound
106,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,mdcclxx,2019-07-31,"LANA
",lana ,0.0,1.0,0.0,0.0
107,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,mdcclxx,2019-07-31,"Her face looks like power
",her face looks like power ,0.0,0.615,0.385,0.3612
108,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,mdcclxx,2019-07-31,"goddess of love and beauty  I can see why 🖤
",goddess of love and beauty  i can see why  black heart  ,0.0,0.5,0.5,0.8402
109,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,mdcclxx,2019-07-31,"The edgelord we didn't know we needed
",the edgelord we didn't know we needed ,0.0,1.0,0.0,0.0
110,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,mdcclxx,2019-07-31,"💖💖
", sparkling heart  sparkling heart  ,0.0,0.312,0.688,0.5267
111,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,Poison117,2019-07-18,"Hades is the oldest  then Poseidon  then Zeus.
",hades is the oldest  then poseidon  then zeus. ,0.0,1.0,0.0,0.0
112,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,Mrspinecone,2019-07-17,"😩just finished crown of glass I’m a die hard fan of your books bitch 🖤
", weary face just finished crown of glass i'm a die hard fan of your books bitch  black heart  ,0.439,0.471,0.09,-0.836
113,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,BananaZurc,2019-07-15,"Thanks for the list! Definitely gonna check all of this ❤
",thanks for the list! definitely gonna check all of this  red heart  ,0.0,0.629,0.371,0.7088
114,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,BananaZurc,2019-07-15,"Just because he's Death doesn't mean he's incapable of loving
",just because he's death doesn't mean he's incapable of loving ,0.23,0.412,0.358,0.2924
115,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,BananaZurc,2019-07-15,"This quote tho 😍
",this quote tho  smiling face with heart-eyes  ,0.0,0.667,0.333,0.4588
116,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,bIxssm,2019-07-14,"I think I’m in love with this book!
",i think i'm in love with this book! ,0.0,0.572,0.428,0.6696
117,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,bIxssm,2019-07-14,"Correct me if I’m wrong....... Is Hecate Hades’ daughter? (Not in this universe but in general)
",correct me if i'm wrong....... is hecate hades' daughter? (not in this universe but in general) ,0.0,1.0,0.0,0.0
118,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,bIxssm,2019-07-14,"Y’all should read Lore Olympus on WEBTOON! It’s absolutely hilarious and yet quite melancholy. It features the romance of Persephone and Hades  along with the tragic “Rape of Persephone” don’t worry  it’s not Hades who did it ):
","y'all should read lore olympus on webtoon! it's absolutely hilarious and yet quite melancholy. it features the romance of persephone and hades  along with the tragic ""rape of persephone"" don't worry  it's not hades who did it )  ",0.219,0.606,0.176,-0.4915
119,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,moonandstarsishy,2019-07-13,"I’m so ready!
",i'm so ready! ,0.0,0.393,0.607,0.474
120,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,moonandstarsishy,2019-07-13,"I’m so excited to read this
",i'm so excited to read this ,0.0,0.65,0.35,0.4005
121,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,skandalus,2019-07-13,"I think this maybe my favourite take on a tale that’s enchanted me for so long!!
",i think this maybe my favourite take on a tale that's enchanted me for so long!! ,0.0,0.803,0.197,0.4912
122,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,StarryyNightmare,2019-07-12,"I enjoy reading books that contains Greek mythology the way you described the characters so the experience won’t be spoiled is sooo freaking coool can’t wait to read thisssss😭💛
",i enjoy reading books that contains greek mythology the way you described the characters so the experience won't be spoiled is sooo freaking coool can't wait to read thisssss loudly crying face  yellow heart  ,0.151,0.767,0.082,-0.4019
123,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,RainyChandelier,2019-07-07,"IM SO EXCITED FOR THIS BOOK FOR. LIKE FOREVVERRR.. ths has been in my reading list for quite a while and now I cant help at reading it even jf its not finished yet🤩🤩
",im so excited for this book for. like forevverrr.. ths has been in my reading list for quite a while and now i cant help at reading it even jf its not finished yet star-struck  star-struck  ,0.056,0.763,0.182,0.7298
124,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,BluebellsBooks,2019-06-25,"Brilliant Idea. I'm sure I'll love it.
",brilliant idea. i'm sure i'll love it. ,0.0,0.28,0.72,0.8834
125,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,emilyawesome383,2019-06-25,"Will the songs be included with the chapter? 😄
",will the songs be included with the chapter?  grinning face with smiling eyes  ,0.0,0.667,0.333,0.6705
126,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,emilyawesome383,2019-06-25,"I’ve never seen a more aroused statue
",i've never seen a more aroused statue ,0.0,1.0,0.0,0.0
127,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,ajebota_queen,2019-06-20,"This entire aesthetic is so dangerously beautiful and enticing.
",this entire aesthetic is so dangerously beautiful and enticing. ,0.257,0.465,0.278,0.0803
128,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,Uwwbveksksv,2019-06-09,"For the soundtrack may I suggest all of Hadestown-The Myth.The Musical
",for the soundtrack may i suggest all of hadestown-the myth.the musical ,0.0,1.0,0.0,0.0
129,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,sunflowerlies,2019-06-02,"Woahh
",woahh ,0.0,1.0,0.0,0.0
130,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,sunflowerlies,2019-06-02,"It's actually weird to picture Zeus as a young guy in my mind he's like sixty
",it's actually weird to picture zeus as a young guy in my mind he's like sixty ,0.099,0.756,0.145,0.2023
131,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,sunflowerlies,2019-06-02,"For some reason these aesthetics are giving me Lana Del Rey vibes. Is anyone else getting them too or am I just seeing things? 😂
",for some reason these aesthetics are giving me lana del rey vibes. is anyone else getting them too or am i just seeing things?  face with tears of joy  ,0.057,0.755,0.187,0.6486
132,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,sunflowerlies,2019-06-02,"Oof
",oof ,0.0,1.0,0.0,0.0
133,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,sunflowerlies,2019-06-02,"I think I'm in love
",i think i'm in love ,0.0,0.417,0.583,0.6369
134,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,sunflowerlies,2019-06-02,"I'm rereading because why not?
",i'm rereading because why not? ,0.0,1.0,0.0,0.0
135,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,burgundoise,2019-05-31,"Young And Beautiful is everything! You have amazing taste in music.
",young and beautiful is everything! you have amazing taste in music. ,0.0,0.53,0.47,0.8398
136,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,MaskedParkers,2019-05-20,"THE ROAD!! I love you already!
",the road!! i love you already! ,0.0,0.441,0.559,0.7249
137,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,rroguue,2019-04-28,"This comment may be offensive. ^ ah shit I’m hard
",^ ah shit i'm hard,0.714,0.286,0.0,-0.6124
138,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,lethaliity,2019-04-28,"@rroguue lOOK AT HIM 🤤
",@rroguue look at him  drooling face  ,0.0,1.0,0.0,0.0
139,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,KendallShaw,2019-04-27,"I typically dont tend to ponder on stories having to do with greek gods and godesses mainly beacuase ive never really found the storys that enjoybable  besides percy jackson hahah. However this story is quiet tantalyzing and one i thing id enhoy continuing to read ❤
",i typically dont tend to ponder on stories having to do with greek gods and godesses mainly beacuase ive never really found the storys that enjoybable  besides percy jackson hahah. however this story is quiet tantalyzing and one i thing id enhoy continuing to read  red heart  ,0.0,1.0,0.0,0.0
140,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,-BLACKBEAKS,2019-04-27,"I'm damn sure I'm gonna enjoy the hell outta this
",i'm damn sure i'm gonna enjoy the hell outta this ,0.388,0.319,0.293,-0.4215
141,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,xBackToMe,2019-03-31,"She's brutally beautiful
",she's brutally beautiful ,0.449,0.112,0.438,-0.0258
142,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,EquinoxJam,2019-03-18,"Typical Zeus 😂
",typical zeus  face with tears of joy  ,0.178,0.467,0.355,0.4404
143,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,shiacer,2019-03-10,"persephone is that girl who has everyone's attention and every boy (and girl) wants her plus she's super popular and you can't even hate her cause she's super nice
",persephone is that girl who has everyone's attention and every boy (and girl) wants her plus she's super popular and you can't even hate her cause she's super nice ,0.0,0.594,0.406,0.9468
144,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,shiacer,2019-03-10,"zeus  u lil hoe
",zeus  u lil hoe ,0.0,1.0,0.0,0.0
145,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,jazzymuse,2019-03-03,"Technically you could pull a name out of a hat and ship Zeus with them  because chances are  he’s slept with them.😅
",technically you could pull a name out of a hat and ship zeus with them  because chances are  he's slept with them. grinning face with sweat  ,0.0,0.837,0.163,0.5106
146,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,Kiahni_C,2019-02-17,"Somehow I have avoided the story of Hades and Persephone even though it embodies much of what I love in literature. I'm hardly familiar with the story and have read nothing about it. I honestly can't think of a better place to start with my obsession than right here accompanied by your lovely  poetic  and inspirational writing. 🖤
",somehow i have avoided the story of hades and persephone even though it embodies much of what i love in literature. i'm hardly familiar with the story and have read nothing about it. i honestly can't think of a better place to start with my obsession than right here accompanied by your lovely  poetic  and inspirational writing.  black heart  ,0.14,0.696,0.164,0.5594
147,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,_JustAnotherIdiot,2019-02-12,"That's gorgeous omg
",that's gorgeous omg ,0.0,0.333,0.667,0.6124
148,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,angelslumber,2019-02-05,"LOVE ALL OF THESE
",love all of these ,0.0,0.417,0.583,0.6369
149,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,angelslumber,2019-02-05,"bella what a queen
",bella what a queen ,0.0,1.0,0.0,0.0
150,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,angelslumber,2019-02-05,"loving hecate
",loving hecate ,0.0,0.204,0.796,0.5994
151,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,angelslumber,2019-02-05,"nu-uh ares  i don’t think so
",nu-uh ares  i don't think so ,0.0,1.0,0.0,0.0
152,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,angelslumber,2019-02-05,"wow  i thought you were talking about them actual fruit oops
",wow  i thought you were talking about them actual fruit oops ,0.0,0.703,0.297,0.5859
153,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,angelslumber,2019-02-05,"i’m already in love
",i'm already in love ,0.0,0.417,0.583,0.6369
154,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,angelslumber,2019-02-05,"omg this is so beautiful😍
",omg this is so beautiful smiling face with heart-eyes  ,0.0,0.458,0.542,0.8508
155,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,PrincessSaiahCheng,2019-01-15,"Zeus qoute really suits him 😂
",zeus qoute really suits him  face with tears of joy  ,0.139,0.584,0.277,0.4404
156,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,iloojin,2019-01-13,"I would never understand that kind of action
",i would never understand that kind of action ,0.0,1.0,0.0,0.0
157,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,iloojin,2019-01-13,"That was a lot of information 😃
",that was a lot of information  grinning face with big eyes  ,0.0,0.783,0.217,0.3612
158,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,iloojin,2019-01-13,"Thank you  as I am not familiar with it I was hesitant to read but thanks for doing it. It's easier to understand now.
",thank you  as i am not familiar with it i was hesitant to read but thanks for doing it. it's easier to understand now. ,0.052,0.625,0.323,0.8316
159,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,bxndersnatch,2019-01-12,"Ares already has Aprodite for that
",ares already has aprodite for that ,0.0,1.0,0.0,0.0
160,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,bxndersnatch,2019-01-12,"Demeter and Persephone had a toxic relationship imo
",demeter and persephone had a toxic relationship imo ,0.0,1.0,0.0,0.0
161,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,bxndersnatch,2019-01-12,"Hades the only god to ever have one wife and actually love her
",hades the only god to ever have one wife and actually love her ,0.0,0.636,0.364,0.743
162,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,PrincessSaiahCheng,2019-01-10,"Ohh.  It's my first time to this..  And I am excited
",ohh.  it's my first time to this..  and i am excited ,0.0,0.789,0.211,0.34
163,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,GhostWriterGirl-1,2019-01-08,"Athena’s my fave
",athena's my fave ,0.0,0.408,0.592,0.4404
164,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,GhostWriterGirl-1,2019-01-08,"AAAAHH THAT SOUNDS LIKE IT’S GOING TO BE AN AWESOME TRILOGY WITH THE BIG THREE!  (P.S. If you could  would you do a spin-off focusing on Medusa and Perseus?)
",aaaahh that sounds like it's going to be an awesome trilogy with the big three!  (p.s. if you could  would you do a spin-off focusing on medusa and perseus?) ,0.0,0.757,0.243,0.854
165,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,evabrighis,2019-01-03,"soft woman my ass
",soft woman my ass ,0.538,0.462,0.0,-0.5423
166,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,bohemian_tragedy,2018-12-31,"Waaahh!! Sean O'pry as Hades!! Geez! It suits him
",waaahh!! sean o'pry as hades!! geez! it suits him ,0.0,1.0,0.0,0.0
167,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,bohemian_tragedy,2018-12-31,"Yaay! It's Thylane Blondeau!!
",yaay! it's thylane blondeau!! ,0.0,1.0,0.0,0.0
168,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,s313698s,2018-12-23,"I thought hades was the oldest? then Poseidon and lastly zeus
",i thought hades was the oldest? then poseidon and lastly zeus ,0.0,1.0,0.0,0.0
169,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,XxPunkGothxX,2018-12-23,"oh wow!   Sounds interesting
",oh wow!   sounds interesting ,0.0,0.227,0.773,0.7777
170,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,elynsea,2018-12-15,"The Greek family is quite a messed up one. This brother marrying that sister marrying her son! Can’t keep with the drama!
",the greek family is quite a messed up one. this brother marrying that sister marrying her son! can't keep with the drama! ,0.141,0.859,0.0,-0.5068
171,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,romanticismskiss,2018-11-27,"Wifey❤️
",wifey red heart selector  ,0.0,1.0,0.0,0.0
172,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,romanticismskiss,2018-11-27,"Ooof look at bae
",ooof look at bae ,0.0,1.0,0.0,0.0
173,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,romanticismskiss,2018-11-27,"She’s stunning
",she's stunning ,0.0,0.278,0.722,0.3818
174,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,amazeofwords,2018-11-22,"I adore the quote used here.💞
",i adore the quote used here. revolving hearts  ,0.0,0.625,0.375,0.5574
175,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,amazeofwords,2018-11-22,"Totally. Pinterest has so many beautiful poems. And some even with modern day. They really are a treat to read.💚
",totally. pinterest has so many beautiful poems. and some even with modern day. they really are a treat to read. green heart  ,0.0,0.726,0.274,0.7996
176,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,amazeofwords,2018-11-22,"Oh my gosh. It is written in so poetic and beautiful way. A seductive way. I almost forgot we were talking about fruit. 🙈
",oh my gosh. it is written in so poetic and beautiful way. a seductive way. i almost forgot we were talking about fruit.  see-no-evil monkey  ,0.0,0.841,0.159,0.6326
177,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,amazeofwords,2018-11-22,"Damn right  he is.🤔
",damn right  he is. thinking face  ,0.351,0.649,0.0,-0.4019
178,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,amazeofwords,2018-11-22,"You really do know how to find a perfect picture. It is so damn appropriate. 😍
",you really do know how to find a perfect picture. it is so damn appropriate.  smiling face with heart-eyes  ,0.137,0.589,0.274,0.5381
179,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,amazeofwords,2018-11-22,"WOW..! 😍
",wow..!  smiling face with heart-eyes  ,0.0,0.549,0.451,0.5093
180,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,amazeofwords,2018-11-22,"Before I even begin to read this  the cover? It is freaking amazing.😍
",before i even begin to read this  the cover? it is freaking amazing. smiling face with heart-eyes  ,0.124,0.575,0.301,0.6124
181,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,Jells_,2018-11-17,"this is about persephone right?
",this is about persephone right? ,0.0,1.0,0.0,0.0
182,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,Jells_,2018-11-17,"ooh this is going to based on greek mythology  the quote makes a lot more sense now
",ooh this is going to based on greek mythology  the quote makes a lot more sense now ,0.0,1.0,0.0,0.0
183,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,AudenNyx,2018-11-16,"I CANNOT WAIT FOR POSEIDON AND APHIRITE
",i cannot wait for poseidon and aphirite ,0.0,1.0,0.0,0.0
184,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,AudenNyx,2018-11-16,"This just gave me chills.
",this just gave me chills. ,0.0,1.0,0.0,0.0
185,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,gulabjamuns,2018-11-14,"Is this a rewrite?? Of the original QoD  I mean
",is this a rewrite?? of the original qod  i mean ,0.0,0.725,0.275,0.3939
186,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,Midnight_Phantom18,2018-11-08,"Definitely going to check these poems out!!!
",definitely going to check these poems out!!! ,0.0,0.627,0.373,0.5538
187,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,Midnight_Phantom18,2018-11-08,"❤❤Greek mythology gods 😍❤❤
", red heart  red heart greek mythology gods  smiling face with heart-eyes  red heart  red heart  ,0.0,0.824,0.176,0.4588
188,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,Midnight_Phantom18,2018-11-08,"😍😍 this quote ❤❤ is BEAUTIFUL!!!!!!!
", smiling face with heart-eyes  smiling face with heart-eyes  this quote  red heart  red heart  is beautiful!!!!!!! ,0.0,0.661,0.339,0.8002
189,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,darkFortalejo_16,2018-10-26,"Gosh! He's so handsome
",gosh! he's so handsome ,0.0,0.405,0.595,0.6606
190,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,darkFortalejo_16,2018-10-26,"Hephaestus 😭
",hephaestus  loudly crying face  ,0.508,0.492,0.0,-0.4767
191,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,darkFortalejo_16,2018-10-26,"The slut goddess
",the slut goddess ,0.655,0.345,0.0,-0.5859
192,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,darkFortalejo_16,2018-10-26,"I'm right! I'm right! I'm right!
",i'm right! i'm right! i'm right! ,0.0,1.0,0.0,0.0
193,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,darkFortalejo_16,2018-10-26,"This is true! A womanizer God
",this is true! a womanizer god ,0.0,0.366,0.634,0.636
194,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,darkFortalejo_16,2018-10-26,"Persephone is daughter of Demeter (?) Not sure
",persephone is daughter of demeter (?) not sure ,0.219,0.781,0.0,-0.2411
195,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,darkFortalejo_16,2018-10-26,"This is so true in the Greek myth
",this is so true in the greek myth ,0.0,0.659,0.341,0.5598
196,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,darkFortalejo_16,2018-10-26,"Going to check this
",going to check this ,0.0,1.0,0.0,0.0
197,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,darkFortalejo_16,2018-10-26,"I'm going to support this! As long as it's Greek mythology!
",i'm going to support this! as long as it's greek mythology! ,0.0,0.753,0.247,0.508
198,592,349,17700,751,QUEEN OF DEATH,QUEEN OF DEATH,NA,darkFortalejo_16,2018-10-26,"WT!!! WAAAAAAH! I'LL LOVE THIS STORT BECAUSE HADES IS MY HOOOME! OMG! OMG!
",wt!!! waaaaaah! i'll love this stort because hades is my hooome! omg! omg! ,0.0,0.691,0.309,0.7482
